,0,1
19542,"('Aloo Muttor', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19543,"('Aloo Muttor', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19544,"('Aloo Muttor', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19545,"('Aloo Muttor', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19546,"('Aloo Muttor', 'Chicken Rara [8 Piece]')",0
19547,"('Aloo Muttor', 'Veg Chilly Garlic Noodles')",0
19548,"('Aloo Muttor', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19549,"('Aloo Muttor', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19550,"('Aloo Muttor', 'Paneer Lababdaar')",0
19551,"('Fish Finger', 'Mix Paratha')",0
19552,"('Fish Finger', 'Kaju curry')",0
19553,"('Fish Finger', 'Masala')",0
19554,"('Fish Finger', 'Vegetable')",0
19555,"('Fish Finger', 'Paneer Handi')",0
19556,"('Fish Finger', 'Bhindi masala')",0
19557,"('Fish Finger', 'Muttor Pulav')",0
19558,"('Fish Finger', 'Vegetable Maggi')",0
19559,"('Fish Finger', 'Lassi')",0
19560,"('Fish Finger', 'Boiled Egg')",0
19561,"('Fish Finger', 'Vegetable Chesse Maggi')",0
19562,"('Fish Finger', 'Chicken Hot n Sour')",0
19563,"('Fish Finger', 'Chicken Soup')",0
19564,"('Fish Finger', 'Veg Raita')",0
19565,"('Fish Finger', 'Chicken Monchow')",0
19566,"('Fish Finger', 'Boiled Fry')",0
19567,"('Fish Finger', 'Punjabi Salad')",0
19568,"('Fish Finger', 'Tandoori Chicken Pahadi')",0
19569,"('Fish Finger', 'Fish Tikka Masala')",0
19570,"('Fish Finger', 'chicken masala full')",0
19571,"('Fish Finger', 'Hyderabadi Chicken Dum Biryani')",0
19572,"('Fish Finger', 'Veg Roll & Biryani Combo')",0
19573,"('Fish Finger', 'Vegetable cheese')",0
19574,"('Fish Finger', 'Veg Platter')",0
19575,"('Fish Finger', 'Chicken Reshmi Kebab')",1
19576,"('Fish Finger', 'Vegetable Cheese Half')",0
19577,"('Fish Finger', 'Curd')",0
19578,"('Fish Finger', 'Chicken Clear Soup')",0
19579,"('Fish Finger', 'Palak Corn')",0
19580,"('Fish Finger', 'Bread butter cheese')",0
19581,"('Fish Finger', 'Green Tea')",0
19582,"('Fish Finger', 'egg masala')",0
19583,"('Fish Finger', 'Palak Paneer')",0
19584,"('Fish Finger', 'Masala Cheese Half')",0
19585,"('Fish Finger', 'Egg Boiled Fry')",0
19586,"('Fish Finger', 'muttor paneer')",0
19587,"('Fish Finger', 'Veg Monchow')",0
19588,"('Fish Finger', 'Veg Soup')",0
19589,"('Fish Finger', 'Singapuri Noodles')",0
19590,"('Fish Finger', 'Veg Jalfrezi')",0
19591,"('Fish Finger', 'Veg Lemon Coriander')",0
19592,"('Fish Finger', 'Shimla cheese Paneer Half')",0
19593,"('Fish Finger', 'Bati')",0
19594,"('Fish Finger', 'Masala Mayo Cheese Half')",0
19595,"('Fish Finger', 'Mushroom Burger')",0
19596,"('Fish Finger', 'Paneer Bhurji')",0
19597,"('Fish Finger', 'Peanut chaat')",0
19598,"('Fish Finger', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19599,"('Fish Finger', 'Keema Kaleji')",0
19600,"('Fish Finger', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19601,"('Fish Finger', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19602,"('Fish Finger', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19603,"('Fish Finger', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19604,"('Fish Finger', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19605,"('Fish Finger', 'Chicken Rara [8 Piece]')",0
19606,"('Fish Finger', 'Veg Chilly Garlic Noodles')",0
19607,"('Fish Finger', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19608,"('Fish Finger', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19609,"('Fish Finger', 'Paneer Lababdaar')",0
19610,"('Mix Paratha', 'Kaju curry')",0
19611,"('Mix Paratha', 'Masala')",6
19612,"('Mix Paratha', 'Vegetable')",1
19613,"('Mix Paratha', 'Paneer Handi')",0
19614,"('Mix Paratha', 'Bhindi masala')",0
19615,"('Mix Paratha', 'Muttor Pulav')",1
19616,"('Mix Paratha', 'Vegetable Maggi')",0
19617,"('Mix Paratha', 'Lassi')",0
19618,"('Mix Paratha', 'Boiled Egg')",0
19619,"('Mix Paratha', 'Vegetable Chesse Maggi')",1
19620,"('Mix Paratha', 'Chicken Hot n Sour')",0
19621,"('Mix Paratha', 'Chicken Soup')",0
19622,"('Mix Paratha', 'Veg Raita')",3
19623,"('Mix Paratha', 'Chicken Monchow')",0
19624,"('Mix Paratha', 'Boiled Fry')",0
19625,"('Mix Paratha', 'Punjabi Salad')",1
19626,"('Mix Paratha', 'Tandoori Chicken Pahadi')",0
19627,"('Mix Paratha', 'Fish Tikka Masala')",0
19628,"('Mix Paratha', 'chicken masala full')",0
19629,"('Mix Paratha', 'Hyderabadi Chicken Dum Biryani')",0
19630,"('Mix Paratha', 'Veg Roll & Biryani Combo')",0
19631,"('Mix Paratha', 'Vegetable cheese')",0
19632,"('Mix Paratha', 'Veg Platter')",0
19633,"('Mix Paratha', 'Chicken Reshmi Kebab')",0
19634,"('Mix Paratha', 'Vegetable Cheese Half')",0
19635,"('Mix Paratha', 'Curd')",1
19636,"('Mix Paratha', 'Chicken Clear Soup')",0
19637,"('Mix Paratha', 'Palak Corn')",0
19638,"('Mix Paratha', 'Bread butter cheese')",0
19639,"('Mix Paratha', 'Green Tea')",0
19640,"('Mix Paratha', 'egg masala')",0
19641,"('Mix Paratha', 'Palak Paneer')",0
19642,"('Mix Paratha', 'Masala Cheese Half')",0
19643,"('Mix Paratha', 'Egg Boiled Fry')",0
19644,"('Mix Paratha', 'muttor paneer')",0
19645,"('Mix Paratha', 'Veg Monchow')",0
19646,"('Mix Paratha', 'Veg Soup')",0
19647,"('Mix Paratha', 'Singapuri Noodles')",0
19648,"('Mix Paratha', 'Veg Jalfrezi')",0
19649,"('Mix Paratha', 'Veg Lemon Coriander')",0
19650,"('Mix Paratha', 'Shimla cheese Paneer Half')",0
19651,"('Mix Paratha', 'Bati')",0
19652,"('Mix Paratha', 'Masala Mayo Cheese Half')",0
19653,"('Mix Paratha', 'Mushroom Burger')",0
19654,"('Mix Paratha', 'Paneer Bhurji')",0
19655,"('Mix Paratha', 'Peanut chaat')",0
19656,"('Mix Paratha', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19657,"('Mix Paratha', 'Keema Kaleji')",0
19658,"('Mix Paratha', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19659,"('Mix Paratha', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19660,"('Mix Paratha', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19661,"('Mix Paratha', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19662,"('Mix Paratha', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19663,"('Mix Paratha', 'Chicken Rara [8 Piece]')",0
19664,"('Mix Paratha', 'Veg Chilly Garlic Noodles')",0
19665,"('Mix Paratha', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19666,"('Mix Paratha', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19667,"('Mix Paratha', 'Paneer Lababdaar')",0
19668,"('Kaju curry', 'Masala')",1
19669,"('Kaju curry', 'Vegetable')",0
19670,"('Kaju curry', 'Paneer Handi')",0
19671,"('Kaju curry', 'Bhindi masala')",0
19672,"('Kaju curry', 'Muttor Pulav')",0
19673,"('Kaju curry', 'Vegetable Maggi')",0
19674,"('Kaju curry', 'Lassi')",0
19675,"('Kaju curry', 'Boiled Egg')",0
19676,"('Kaju curry', 'Vegetable Chesse Maggi')",0
19677,"('Kaju curry', 'Chicken Hot n Sour')",0
19678,"('Kaju curry', 'Chicken Soup')",0
19679,"('Kaju curry', 'Veg Raita')",1
19680,"('Kaju curry', 'Chicken Monchow')",0
19681,"('Kaju curry', 'Boiled Fry')",0
19682,"('Kaju curry', 'Punjabi Salad')",0
19683,"('Kaju curry', 'Tandoori Chicken Pahadi')",0
19684,"('Kaju curry', 'Fish Tikka Masala')",0
19685,"('Kaju curry', 'chicken masala full')",0
19686,"('Kaju curry', 'Hyderabadi Chicken Dum Biryani')",0
19687,"('Kaju curry', 'Veg Roll & Biryani Combo')",0
19688,"('Kaju curry', 'Vegetable cheese')",0
19689,"('Kaju curry', 'Veg Platter')",0
19690,"('Kaju curry', 'Chicken Reshmi Kebab')",0
19691,"('Kaju curry', 'Vegetable Cheese Half')",0
19692,"('Kaju curry', 'Curd')",0
19693,"('Kaju curry', 'Chicken Clear Soup')",0
19694,"('Kaju curry', 'Palak Corn')",0
19695,"('Kaju curry', 'Bread butter cheese')",0
19696,"('Kaju curry', 'Green Tea')",0
19697,"('Kaju curry', 'egg masala')",0
19698,"('Kaju curry', 'Palak Paneer')",0
19699,"('Kaju curry', 'Masala Cheese Half')",0
19700,"('Kaju curry', 'Egg Boiled Fry')",0
19701,"('Kaju curry', 'muttor paneer')",0
19702,"('Kaju curry', 'Veg Monchow')",0
19703,"('Kaju curry', 'Veg Soup')",0
19704,"('Kaju curry', 'Singapuri Noodles')",0
19705,"('Kaju curry', 'Veg Jalfrezi')",0
19706,"('Kaju curry', 'Veg Lemon Coriander')",0
19707,"('Kaju curry', 'Shimla cheese Paneer Half')",0
19708,"('Kaju curry', 'Bati')",0
19709,"('Kaju curry', 'Masala Mayo Cheese Half')",0
19710,"('Kaju curry', 'Mushroom Burger')",0
19711,"('Kaju curry', 'Paneer Bhurji')",0
19712,"('Kaju curry', 'Peanut chaat')",0
19713,"('Kaju curry', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19714,"('Kaju curry', 'Keema Kaleji')",0
19715,"('Kaju curry', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19716,"('Kaju curry', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19717,"('Kaju curry', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19718,"('Kaju curry', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19719,"('Kaju curry', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19720,"('Kaju curry', 'Chicken Rara [8 Piece]')",0
19721,"('Kaju curry', 'Veg Chilly Garlic Noodles')",0
19722,"('Kaju curry', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19723,"('Kaju curry', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19724,"('Kaju curry', 'Paneer Lababdaar')",0
19725,"('Masala', 'Vegetable')",17
19726,"('Masala', 'Paneer Handi')",1
19727,"('Masala', 'Bhindi masala')",6
19728,"('Masala', 'Muttor Pulav')",2
19729,"('Masala', 'Vegetable Maggi')",12
19730,"('Masala', 'Lassi')",0
19731,"('Masala', 'Boiled Egg')",2
19732,"('Masala', 'Vegetable Chesse Maggi')",1
19733,"('Masala', 'Chicken Hot n Sour')",0
19734,"('Masala', 'Chicken Soup')",1
19735,"('Masala', 'Veg Raita')",6
19736,"('Masala', 'Chicken Monchow')",1
19737,"('Masala', 'Boiled Fry')",0
19738,"('Masala', 'Punjabi Salad')",3
19739,"('Masala', 'Tandoori Chicken Pahadi')",0
19740,"('Masala', 'Fish Tikka Masala')",43
19741,"('Masala', 'chicken masala full')",0
19742,"('Masala', 'Hyderabadi Chicken Dum Biryani')",0
19743,"('Masala', 'Veg Roll & Biryani Combo')",0
19744,"('Masala', 'Vegetable cheese')",0
19745,"('Masala', 'Veg Platter')",2
19746,"('Masala', 'Chicken Reshmi Kebab')",1
19747,"('Masala', 'Vegetable Cheese Half')",0
19748,"('Masala', 'Curd')",0
19749,"('Masala', 'Chicken Clear Soup')",0
19750,"('Masala', 'Palak Corn')",1
19751,"('Masala', 'Bread butter cheese')",2
19752,"('Masala', 'Green Tea')",0
19753,"('Masala', 'egg masala')",0
19754,"('Masala', 'Palak Paneer')",3
19755,"('Masala', 'Masala Cheese Half')",4
19756,"('Masala', 'Egg Boiled Fry')",0
19757,"('Masala', 'muttor paneer')",1
19758,"('Masala', 'Veg Monchow')",0
19759,"('Masala', 'Veg Soup')",0
19760,"('Masala', 'Singapuri Noodles')",0
19761,"('Masala', 'Veg Jalfrezi')",3
19762,"('Masala', 'Veg Lemon Coriander')",0
19763,"('Masala', 'Shimla cheese Paneer Half')",0
19764,"('Masala', 'Bati')",7
19765,"('Masala', 'Masala Mayo Cheese Half')",1
19766,"('Masala', 'Mushroom Burger')",0
19767,"('Masala', 'Paneer Bhurji')",0
19768,"('Masala', 'Peanut chaat')",0
19769,"('Masala', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19770,"('Masala', 'Keema Kaleji')",0
19771,"('Masala', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19772,"('Masala', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",2
19773,"('Masala', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",4
19774,"('Masala', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",15
19775,"('Masala', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19776,"('Masala', 'Chicken Rara [8 Piece]')",0
19777,"('Masala', 'Veg Chilly Garlic Noodles')",0
19778,"('Masala', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19779,"('Masala', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19780,"('Masala', 'Paneer Lababdaar')",0
19781,"('Vegetable', 'Paneer Handi')",0
19782,"('Vegetable', 'Bhindi masala')",0
19783,"('Vegetable', 'Muttor Pulav')",2
19784,"('Vegetable', 'Vegetable Maggi')",26
19785,"('Vegetable', 'Lassi')",0
19786,"('Vegetable', 'Boiled Egg')",0
19787,"('Vegetable', 'Vegetable Chesse Maggi')",8
19788,"('Vegetable', 'Chicken Hot n Sour')",0
19789,"('Vegetable', 'Chicken Soup')",0
19790,"('Vegetable', 'Veg Raita')",0
19791,"('Vegetable', 'Chicken Monchow')",0
19792,"('Vegetable', 'Boiled Fry')",0
19793,"('Vegetable', 'Punjabi Salad')",1
19794,"('Vegetable', 'Tandoori Chicken Pahadi')",0
19795,"('Vegetable', 'Fish Tikka Masala')",0
19796,"('Vegetable', 'chicken masala full')",0
19797,"('Vegetable', 'Hyderabadi Chicken Dum Biryani')",0
19798,"('Vegetable', 'Veg Roll & Biryani Combo')",0
19799,"('Vegetable', 'Vegetable cheese')",1
19800,"('Vegetable', 'Veg Platter')",0
19801,"('Vegetable', 'Chicken Reshmi Kebab')",0
19802,"('Vegetable', 'Vegetable Cheese Half')",1
19803,"('Vegetable', 'Curd')",0
19804,"('Vegetable', 'Chicken Clear Soup')",0
19805,"('Vegetable', 'Palak Corn')",0
19806,"('Vegetable', 'Bread butter cheese')",0
19807,"('Vegetable', 'Green Tea')",0
19808,"('Vegetable', 'egg masala')",0
19809,"('Vegetable', 'Palak Paneer')",0
19810,"('Vegetable', 'Masala Cheese Half')",1
19811,"('Vegetable', 'Egg Boiled Fry')",0
19812,"('Vegetable', 'muttor paneer')",0
19813,"('Vegetable', 'Veg Monchow')",0
19814,"('Vegetable', 'Veg Soup')",0
19815,"('Vegetable', 'Singapuri Noodles')",0
19816,"('Vegetable', 'Veg Jalfrezi')",0
19817,"('Vegetable', 'Veg Lemon Coriander')",0
19818,"('Vegetable', 'Shimla cheese Paneer Half')",0
19819,"('Vegetable', 'Bati')",0
19820,"('Vegetable', 'Masala Mayo Cheese Half')",0
19821,"('Vegetable', 'Mushroom Burger')",0
19822,"('Vegetable', 'Paneer Bhurji')",0
19823,"('Vegetable', 'Peanut chaat')",0
19824,"('Vegetable', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19825,"('Vegetable', 'Keema Kaleji')",0
19826,"('Vegetable', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19827,"('Vegetable', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19828,"('Vegetable', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19829,"('Vegetable', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19830,"('Vegetable', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19831,"('Vegetable', 'Chicken Rara [8 Piece]')",0
19832,"('Vegetable', 'Veg Chilly Garlic Noodles')",0
19833,"('Vegetable', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19834,"('Vegetable', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19835,"('Vegetable', 'Paneer Lababdaar')",0
19836,"('Paneer Handi', 'Bhindi masala')",0
19837,"('Paneer Handi', 'Muttor Pulav')",0
19838,"('Paneer Handi', 'Vegetable Maggi')",0
19839,"('Paneer Handi', 'Lassi')",0
19840,"('Paneer Handi', 'Boiled Egg')",0
19841,"('Paneer Handi', 'Vegetable Chesse Maggi')",0
19842,"('Paneer Handi', 'Chicken Hot n Sour')",0
19843,"('Paneer Handi', 'Chicken Soup')",0
19844,"('Paneer Handi', 'Veg Raita')",0
19845,"('Paneer Handi', 'Chicken Monchow')",0
19846,"('Paneer Handi', 'Boiled Fry')",0
19847,"('Paneer Handi', 'Punjabi Salad')",0
19848,"('Paneer Handi', 'Tandoori Chicken Pahadi')",0
19849,"('Paneer Handi', 'Fish Tikka Masala')",0
19850,"('Paneer Handi', 'chicken masala full')",0
19851,"('Paneer Handi', 'Hyderabadi Chicken Dum Biryani')",0
19852,"('Paneer Handi', 'Veg Roll & Biryani Combo')",0
19853,"('Paneer Handi', 'Vegetable cheese')",0
19854,"('Paneer Handi', 'Veg Platter')",0
19855,"('Paneer Handi', 'Chicken Reshmi Kebab')",0
19856,"('Paneer Handi', 'Vegetable Cheese Half')",0
19857,"('Paneer Handi', 'Curd')",0
19858,"('Paneer Handi', 'Chicken Clear Soup')",0
19859,"('Paneer Handi', 'Palak Corn')",0
19860,"('Paneer Handi', 'Bread butter cheese')",0
19861,"('Paneer Handi', 'Green Tea')",0
19862,"('Paneer Handi', 'egg masala')",0
19863,"('Paneer Handi', 'Palak Paneer')",0
19864,"('Paneer Handi', 'Masala Cheese Half')",0
19865,"('Paneer Handi', 'Egg Boiled Fry')",0
19866,"('Paneer Handi', 'muttor paneer')",0
19867,"('Paneer Handi', 'Veg Monchow')",0
19868,"('Paneer Handi', 'Veg Soup')",0
19869,"('Paneer Handi', 'Singapuri Noodles')",0
19870,"('Paneer Handi', 'Veg Jalfrezi')",0
19871,"('Paneer Handi', 'Veg Lemon Coriander')",0
19872,"('Paneer Handi', 'Shimla cheese Paneer Half')",0
19873,"('Paneer Handi', 'Bati')",0
19874,"('Paneer Handi', 'Masala Mayo Cheese Half')",0
19875,"('Paneer Handi', 'Mushroom Burger')",0
19876,"('Paneer Handi', 'Paneer Bhurji')",0
19877,"('Paneer Handi', 'Peanut chaat')",0
19878,"('Paneer Handi', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19879,"('Paneer Handi', 'Keema Kaleji')",0
19880,"('Paneer Handi', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19881,"('Paneer Handi', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19882,"('Paneer Handi', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19883,"('Paneer Handi', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19884,"('Paneer Handi', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19885,"('Paneer Handi', 'Chicken Rara [8 Piece]')",0
19886,"('Paneer Handi', 'Veg Chilly Garlic Noodles')",0
19887,"('Paneer Handi', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19888,"('Paneer Handi', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19889,"('Paneer Handi', 'Paneer Lababdaar')",0
19890,"('Bhindi masala', 'Muttor Pulav')",0
19891,"('Bhindi masala', 'Vegetable Maggi')",0
19892,"('Bhindi masala', 'Lassi')",0
19893,"('Bhindi masala', 'Boiled Egg')",1
19894,"('Bhindi masala', 'Vegetable Chesse Maggi')",0
19895,"('Bhindi masala', 'Chicken Hot n Sour')",0
19896,"('Bhindi masala', 'Chicken Soup')",0
19897,"('Bhindi masala', 'Veg Raita')",1
19898,"('Bhindi masala', 'Chicken Monchow')",0
19899,"('Bhindi masala', 'Boiled Fry')",0
19900,"('Bhindi masala', 'Punjabi Salad')",0
19901,"('Bhindi masala', 'Tandoori Chicken Pahadi')",0
19902,"('Bhindi masala', 'Fish Tikka Masala')",1
19903,"('Bhindi masala', 'chicken masala full')",0
19904,"('Bhindi masala', 'Hyderabadi Chicken Dum Biryani')",0
19905,"('Bhindi masala', 'Veg Roll & Biryani Combo')",0
19906,"('Bhindi masala', 'Vegetable cheese')",0
19907,"('Bhindi masala', 'Veg Platter')",0
19908,"('Bhindi masala', 'Chicken Reshmi Kebab')",1
19909,"('Bhindi masala', 'Vegetable Cheese Half')",0
19910,"('Bhindi masala', 'Curd')",0
19911,"('Bhindi masala', 'Chicken Clear Soup')",0
19912,"('Bhindi masala', 'Palak Corn')",0
19913,"('Bhindi masala', 'Bread butter cheese')",0
19914,"('Bhindi masala', 'Green Tea')",0
19915,"('Bhindi masala', 'egg masala')",0
19916,"('Bhindi masala', 'Palak Paneer')",1
19917,"('Bhindi masala', 'Masala Cheese Half')",0
19918,"('Bhindi masala', 'Egg Boiled Fry')",0
19919,"('Bhindi masala', 'muttor paneer')",0
19920,"('Bhindi masala', 'Veg Monchow')",0
19921,"('Bhindi masala', 'Veg Soup')",0
19922,"('Bhindi masala', 'Singapuri Noodles')",1
19923,"('Bhindi masala', 'Veg Jalfrezi')",0
19924,"('Bhindi masala', 'Veg Lemon Coriander')",0
19925,"('Bhindi masala', 'Shimla cheese Paneer Half')",0
19926,"('Bhindi masala', 'Bati')",0
19927,"('Bhindi masala', 'Masala Mayo Cheese Half')",0
19928,"('Bhindi masala', 'Mushroom Burger')",0
19929,"('Bhindi masala', 'Paneer Bhurji')",0
19930,"('Bhindi masala', 'Peanut chaat')",0
19931,"('Bhindi masala', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19932,"('Bhindi masala', 'Keema Kaleji')",0
19933,"('Bhindi masala', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19934,"('Bhindi masala', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19935,"('Bhindi masala', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19936,"('Bhindi masala', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
19937,"('Bhindi masala', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19938,"('Bhindi masala', 'Chicken Rara [8 Piece]')",0
19939,"('Bhindi masala', 'Veg Chilly Garlic Noodles')",0
19940,"('Bhindi masala', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19941,"('Bhindi masala', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
19942,"('Bhindi masala', 'Paneer Lababdaar')",0
19943,"('Muttor Pulav', 'Vegetable Maggi')",1
19944,"('Muttor Pulav', 'Lassi')",0
19945,"('Muttor Pulav', 'Boiled Egg')",0
19946,"('Muttor Pulav', 'Vegetable Chesse Maggi')",1
19947,"('Muttor Pulav', 'Chicken Hot n Sour')",0
19948,"('Muttor Pulav', 'Chicken Soup')",0
19949,"('Muttor Pulav', 'Veg Raita')",0
19950,"('Muttor Pulav', 'Chicken Monchow')",0
19951,"('Muttor Pulav', 'Boiled Fry')",0
19952,"('Muttor Pulav', 'Punjabi Salad')",0
19953,"('Muttor Pulav', 'Tandoori Chicken Pahadi')",0
19954,"('Muttor Pulav', 'Fish Tikka Masala')",0
19955,"('Muttor Pulav', 'chicken masala full')",0
19956,"('Muttor Pulav', 'Hyderabadi Chicken Dum Biryani')",0
